ItemTekstMan,Item,Focus,QuestAns,ItemTekst,Version,CorrAns,questions,ChangeWord2ndpres,Cleft,ChangeWord1thpres,type,Ynans,ID,n,ChangeResponse_raw,QuestResponse.rt_mean,QuestResponse.rt_raw,QuestResponse.rt_std,YNResp.corr_mean,YNResp.corr_raw,YNResp.corr_std,YNResp.keys_raw,YNResp.rt_mean,YNResp.rt_raw,YNResp.rt_std,changeResponse.corr_mean,changeResponse.corr_raw,changeResponse.corr_std,changeResponse.rt_mean,changeResponse.rt_raw,changeResponse.rt_std,quest_response_raw,order,Education,Participant,gender,frameRate,Age,List,date,reading language,expName,handedness,Native language
Dengang blev vi allerede enige om at det var egentlig barmhjertigt ikke                 ,f21,n/a,n/a,Dengang blev vi allerede enige om at det var egentlig barmhjertigt ikke                 ,f,,0,,n/a,ingen,filler,0,f21,1,'',0.01259357,0.01259357,0,1,1,0,'0',5.836499214,5.836499214,0,0,0,0,0.015900323,0.015900323,0,'',35,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det har vi da også snakket om senere at sådan skal det i hvert fald ikke være hos mig vel                 ,f23,n/a,n/a,Det har vi da også snakket om senere at sådan skal det i hvert fald ikke være hos mig vel                 ,f,,0,,n/a,ingen,filler,0,f23,1,'',0.012849514,0.012849514,0,1,1,0,'0',4.685328484,4.685328484,0,0,0,0,0.017291341,0.017291341,0,'',5,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg spurgte også min tandlæge om vi ikke skulle få det navn             ,f1,n/a,n/a,Jeg spurgte også min mand om vi ikke skulle få det navn             ,f,mand,0,tandlæge,n/a,mand,filler,1,f1,1,'mand',0.01288704,0.01288704,0,1,1,0,'1',1.0219208,1.0219208,0,1,1,0,1.382419229,1.382419229,0,'',42,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Flemming han kunne godt tale sådan lidt som nogle af alle de der bønder ude fra København eller hvor de nu kommer fra                ,f3,n/a,taler,Flemming han kunne godt tale sådan lidt som nogle af alle de der bønder ude fra Mogenstrup eller hvor de nu kommer fra                ,f,Mogenstrup,Hvad gør Flemming?, København,n/a,Mogenstrup,filler,1,f3,1,'',11.33985043,11.33985043,0,0,0,0,'0',5.32757473,5.32757473,0,0,0,0,0.020337339,0.020337339,0,u'tale som b\xf8ndere',0,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Kattene kunne få lov at vælge hvilken klasse de godt kunne synes at komme i          ,f4,n/a,klasse,Ungerne kunne få lov at vælge hvilken klasse de godt kunne synes at komme i          ,f,Ungerne,Hvad kan vælges?, kattene,n/a,Ungerne,filler,1,f4,1,'ungerne',3.062545776,3.062545776,0,1,1,0,'1',2.371118784,2.371118784,0,0,0,0,1.965441108,1.965441108,0,'klasse',47,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Nede på Niels Steensens fodboldbane der taler de om hvad er det lige protestantismen er i forhold til katolicismen    ,f8,n/a,n/a,Nede på Niels Steensens gymnasium der taler de om hvad er det lige protestantismen er i forhold til katolicismen    ,f,gymnasium,0, fodboldbane,n/a,gymnasium,filler,1,f8,1,'skole',0.01304901,0.01304901,0,1,1,0,'1',2.628983498,2.628983498,0,0,0,0,7.630158424,7.630158424,0,'',22,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Man sidder dog tilbage med det indtryk hvad mente han egentlig med det der                 ,f10,n/a,n/a,Man sidder immervæk tilbage med det indtryk hvad mente han egentlig med det der                 ,f,immervæk,0, dog,n/a,immervæk,filler,1,f10,1,u'immerv\xe6k',0.012871645,0.012871645,0,1,1,0,'1',4.403484821,4.403484821,0,1,1,0,3.931472301,3.931472301,0,'',11,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Til fødslen skal man sådan lige ind at smage på hvad er det lige man præcis siger                  ,f12,n/a,n/a,Til jobsamtalen skal man sådan lige ind at smage på hvad er det lige man præcis siger                  ,f,jobsamtalen,0,,n/a,fødslen,filler,1,f12,1,u'jobsamtale',0.012697487,0.012697487,0,1,1,0,'1',2.134743929,2.134743929,0,0,0,0,7.89673996,7.89673996,0,'',10,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Euforien smitter da selvfølgelig igennem også på at vi ikke kan få læger og tandlæger og sådan nogle ting heroppe     ,f13,n/a,n/a,Arbejdsløsheden smitter da selvfølgelig igennem også på at vi ikke kan få læger og tandlæger og sådan nogle ting heroppe     ,f,Arbejdsløsheden,0,euforien,n/a,Arbejdsløsheden,filler,1,f13,1,u'arbejdsl\xf8sheden',0.01299641,0.01299641,0,1,1,0,'1',2.066927671,2.066927671,0,0,0,0,6.230659008,6.230659008,0,'',8,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det havde jeg virkelig problemer med sidste sommerferie at jeg kun fik en månedsløn af mor og far,f15,n/a,n/a,Det havde jeg virkelig problemer med sidste jul at jeg kun fik en månedsløn af mor og far      ,f,jul,0,sommerferie,n/a,jul,filler,1,f15,1,'jul',0.012870362,0.012870362,0,1,1,0,'1',3.319212437,3.319212437,0,1,1,0,1.915525079,1.915525079,0,'',6,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Der er altid popsangere der går og holder øje med at der ikke er nogen der snyder sig ind          ,f16,n/a,n/a,Der er altid idioter der går og holder øje med at der ikke er nogen der snyder sig ind          ,f,idioter,0,popsangere,n/a,idioter,filler,1,f16,1,'idioter',0.012907888,0.012907888,0,1,1,0,'1',2.203264952,2.203264952,0,1,1,0,1.94884181,1.94884181,0,'',13,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg er skrevet på sådan en venteliste i toget med at jeg vil gerne lære at spille guitar            ,f20,n/a,n/a,Jeg er skrevet på sådan en venteliste i klubben med at jeg vil gerne lære at spille guitar            ,f,klubben,0,toget,n/a,klubben,filler,1,f20,1,'',0.013507017,0.013507017,0,0,0,0,'0',5.285302162,5.285302162,0,0,0,0,0.019730194,0.019730194,0,'',40,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
På beboermødet fik min socialrådgiver sådan en raptus med at nu ville hun ligesom prøve at bo i noget moderne byggeri         ,f22,n/a,n/a,På beboermødet fik min mor sådan en raptus med at nu ville hun ligesom prøve at bo i noget moderne byggeri         ,f,mor,0,socialrådgiver,n/a,mor,filler,1,f22,1,'mor',0.012914623,0.012914623,0,1,1,0,'1',4.282336235,4.282336235,0,1,1,0,2.415339947,2.415339947,0,'',36,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Man har fra parkgængernes side syntes at nu var det altså for dyrt  ,f24,n/a,n/a,Man har fra beboernes side syntes at nu var det altså for dyrt,f,beboernes,0,parkgængernes,n/a,beboernes,filler,1,f24,1,'beboernes',0.013052859,0.013052859,0,1,1,0,'1',1.673021674,1.673021674,0,1,1,0,2.998408556,2.998408556,0,'',20,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Vi var med toget hen til museet,1,y,n/a,Vi var med bussen hen til museet,c,bussen,0,toget,n,bussen,item,1,1c,1,'bussen',0.012859137,0.012859137,0,1,1,0,'1',0.810253918,0.810253918,0,1,1,0,1.83219099,1.83219099,0,'',44,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg har de to vildbasser at holde styr på i min lille bedrift,2,n,n/a,Jeg har de to vildbasser at holde styr på i min lille gesjæft,d,gesjæft,0,bedrift,n,gesjæft,item,1,2d,1,'',0.012835082,0.012835082,0,0,0,0,,,,,0,0,0,0.013971116,0.013971116,0,'',21,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det var den historie man hørte i min generation i hvert fald,3,y,n/a,Det var den fortælling man hørte i min generation i hvert fald,a,fortælling,0,historie,y,fortælling,item,1,3a,1,u'fort\xe6lling',0.012989675,0.012989675,0,1,1,0,'1',1.957222223,1.957222223,0,1,1,0,2.931855202,2.931855202,0,'',4,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det er sådan en aften man husker resten af livet uanset hvad der sker,4,n,n/a,Det er sådan en aften man husker resten af tiden uanset hvad der sker,b,tiden,0,livet,y,tiden,item,1,4b,1,'',0.012959205,0.012959205,0,0,0,0,'0',3.871991396,3.871991396,0,0,0,0,0.014453819,0.014453819,0,'',43,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg boede på den vej i starten af min uddannelse i København,5,y,I starten af sin uddanndelse,Jeg boede på den gade i starten af min uddannelse i København,c,gade,Hvornår boede personen i København?,vej,n,gade,item,1,5c,1,'gade',16.70790482,16.70790482,0,1,1,0,'1',1.689947009,1.689947009,0,1,1,0,2.398688316,2.398688316,0,'under uddanelse',9,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Vi skulle køre igennem et stort land på turen,6,n,n/a,Vi skulle køre igennem et stort land på ferien,d,ferien,0,turen,n,ferien,item,1,6d,1,'ferien',0.012832836,0.012832836,0,1,1,0,'1',2.291534901,2.291534901,0,1,1,0,2.248714447,2.248714447,0,'',14,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det er de ydre vægge kommandantskabet står for vedligeholdelsen af,7,y,n/a,Det er de ydre mure kommandantskabet står for vedligeholdelsen af,a,mure,0,vægge,y,mure,item,1,7a,1,'mure',0.012813592,0.012813592,0,1,1,0,'1',1.472947955,1.472947955,0,1,1,0,1.765575767,1.765575767,0,'',17,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det var sagfører min farfar havde virke som en overgang,8,n,n/a,Det var sagfører min farfar havde virke som en periode,b,periode,0,overgang,y,periode,item,1,8b,1,'papfar',0.012906604,0.012906604,0,1,1,0,'1',2.474162817,2.474162817,0,0,0,0,1.732243299,1.732243299,0,'',39,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Du har brug for snedkere til det byggeri,9,y,Du,Du har brug for tømrere til det byggeri,c,tømrere,Hvem har brug for nogen?,snedkere,n,tømrere,item,1,9c,1,u't\xf8mrere',4.128748417,4.128748417,0,1,1,0,'1',1.742652059,1.742652059,0,1,1,0,4.014659882,4.014659882,0,'du har',30,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Man betalte for finessen hos det firma,10,n,n/a,Man betalte for finessen hos det selskab,d,selskab,0,firma,n,selskab,item,1,10d,1,'',0.013651025,0.013651025,0,0,0,0,'0',1.642694473,1.642694473,0,0,0,0,0.011345919,0.011345919,0,'',31,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det var den nye indsigt jeg så som det helt store ved at gå i skole,11,y,n/a,Det var den nye viden jeg så som det helt store ved at gå i skole,a,viden,0,indsigt,y,viden,item,1,11a,1,'viden',0.014264266,0.014264266,0,1,1,0,'1',1.372839928,1.372839928,0,1,1,0,1.915533066,1.915533066,0,'',33,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det er den her nymodens pædagogik man skal lære alle steder i systemet,12,n,n/a,Det er den her nymodens pædagogik man skal lære alle steder i samfundet,b,samfundet,0,systemet,y,samfundet,item,1,12b,1,'samfundet',0.012916869,0.012916869,0,1,1,0,'1',4.22166872,4.22166872,0,1,1,0,4.264650822,4.264650822,0,'',15,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg interesserede mig for geografi som barn,13,y,n/a,Jeg interesserede mig for biologi som barn,c,biologi,0,geografi,n,biologi,item,1,13c,1,'biologi',0.013019823,0.013019823,0,1,1,0,'1',2.20848012,2.20848012,0,1,1,0,2.448669195,2.448669195,0,'',12,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg var omhyggelig med den tjans på lageret,14,n,n/a,Jeg var omhyggelig med den tjans på fabrikken,d,fabrikken,0,lageret,n,fabrikken,item,1,14d,1,'fabrikken',0.013424909,0.013424909,0,1,1,0,'1',2.32511878,2.32511878,0,1,1,0,2.348677874,2.348677874,0,'',19,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det er en eller anden barriere de har over for at læse aviser,15,y,n/a,Det er en eller anden blokering de har over for at læse aviser,a,blokering,0,barriere,y,blokering,item,1,15a,1,'blokering',0.013028804,0.013028804,0,1,1,0,'1',3.59001112,3.59001112,0,1,1,0,2.43204236,2.43204236,0,'',27,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det var antropologi jeg beskæftigede mig med i afhandlingen,16,n,n/a,Det var antropologi jeg beskæftigede mig med i specialet,b,specialet,0,afhandlingen,y,specialet,item,1,16b,1,'specialet',0.013243695,0.013243695,0,1,1,0,'1',1.823909998,1.823909998,0,1,1,0,2.215311289,2.215311289,0,'',48,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg har en utrolig fleksibel stilling med hensyn til flekstid og hjemmearbejde,17,y,n/a,Jeg har en utrolig fleksibel ansættelse med hensyn til flekstid og hjemmearbejde,c,ansættelse,0,stilling,n,ansættelse,item,1,17c,1,'',0.013000259,0.013000259,0,0,0,0,'0',2.387587547,2.387587547,0,0,0,0,0.01581116,0.01581116,0,'',24,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Man skulle bygge et årsværk ovenpå uddannelsen hvis man ville det,18,n,Bygge det oven på forløbet,Man skulle bygge et årsværk ovenpå forløbet hvis man ville det,d,forløbet,Hvad skal man gøre med et årsværk?,uddannelsen,n,forløbet,item,1,18d,1,'',6.914106846,6.914106846,0,0,0,0,'0',3.339089155,3.339089155,0,0,0,0,0.014381655,0.014381655,0,'bygge',32,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det er jo en alt for kort tid jeg har kendt min papfar,19,y,n/a,Det er jo en alt for kort stund jeg har kendt min papfar,a,stund,0,tid,y,stund,item,1,19a,1,'stund',0.012902435,0.012902435,0,1,1,0,'1',2.657882452,2.657882452,0,1,1,0,4.597914219,4.597914219,0,'',1,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det var jo midt i frokosten om tirsdagen at min mor skulle til slagteren,20,n,n/a,Det var jo midt i frokosten om tirsdagen at min mor skulle til bageren,b,bageren,0,slagteren,y,bageren,item,1,20b,1,'',0.012851438,0.012851438,0,0,0,0,'0',4.621571541,4.621571541,0,0,0,0,0.014590451,0.014590451,0,'',34,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg fik en brugt mountainbike i fødselsdagsgave den sommer,21,y,Han fik den i gave,Jeg fik en brugt racercykel i fødselsdagsgave den sommer,c,racercykel,Hvad skete der med cyklen?,mountainbike,n,racercykel,item,1,21c,1,'racercykel',13.7571888,13.7571888,0,1,1,0,'1',1.490292192,1.490292192,0,1,1,0,2.648596525,2.648596525,0,'blev givet som gave',25,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Du dør af røgen ved et flystyrt,22,n,n/a,Du dør af røgen ved en ildebrand,d,en ildebrand,0,et flystyrt,n,en ildebrand,item,1,22d,1,'ildebrand',0.013139457,0.013139457,0,1,1,0,'1',1.860545754,1.860545754,0,0,0,0,2.14872098,2.14872098,0,'',26,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det kan være det trick man skal finde frem under showet,23,y,n/a,Det kan være det kort man skal finde frem under showet,a,kort,0,trick,y,kort,item,1,23a,1,'kort',0.012901794,0.012901794,0,1,1,0,'1',1.555955172,1.555955172,0,1,1,0,1.832220197,1.832220197,0,'',46,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det er mange kroner jeg skylder i ejendommen,24,n,n/a,Det er mange kroner jeg skylder i lejligheden,b,lejligheden,0,ejendommen,y,lejligheden,item,1,24b,1,'lejligheden',0.012945093,0.012945093,0,1,1,0,'1',3.591683626,3.591683626,0,1,1,0,3.648210764,3.648210764,0,'',38,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg gik til håndbold med mine kammerater,25,y,n/a,Jeg gik til håndbold med mine venner,c,venner,0,kammerater,n,venner,item,1,25c,1,'venner',0.012918151,0.012918151,0,1,1,0,'1',2.791491747,2.791491747,0,1,1,0,2.665153742,2.665153742,0,'',3,Dansk,19,kvinde,60.02789747,24,3,2018_nov_15_1420,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Vi havde lavet sådan nogle valg i klassen hvor vi kunne stemme om hvem vi gerne ville komme i klasse med         ,f2,n/a,n/a,Vi havde lavet sådan nogle valg i klassen hvor vi kunne stemme om hvem vi gerne ville komme i klasse med         ,f,,0,,n/a,ingen,filler,0,f2,1,'',0.014528925,0.014528925,0,1,1,0,'0',4.896893024,4.896893024,0,0,0,0,0.045239404,0.045239404,0,'',3,Kunsthistorie,20,m,59.99976909,21,4,2018_nov_16_1114,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
